Protein IDs	Majority protein IDs	Protein names	Gene names	Fasta headers	Peptides	Razor + unique peptides	Unique peptides	LFQ intensity C-C_1	LFQ intensity C-C_2	LFQ intensity C-C_3	LFQ intensity C-C_4	LFQ intensity C-M_1	LFQ intensity C-M_2	LFQ intensity C-M_3	LFQ intensity C-M_4	LFQ intensity C-S_1	LFQ intensity C-S_2	LFQ intensity C-S_3	LFQ intensity C-S_4	LFQ intensity WD-C_1	LFQ intensity WD-C_2	LFQ intensity WD-C_3	LFQ intensity WD-C_4	LFQ intensity WD-M_1	LFQ intensity WD-M_2	LFQ intensity WD-M_3	LFQ intensity WD-M_4	LFQ intensity WD-S_1	LFQ intensity WD-S_2	LFQ intensity WD-S_3	LFQ intensity WD-S_4	Only identified by site	Reverse	Potential contaminant
236	D3YUS5;E9PW37	D3YUS5;E9PW37		Rasal2	tr|D3YUS5|D3YUS5_MOUSE RAS protein activator-like 2 OS=Mus musculus OX=10090 GN=Rasal2 PE=1 SV=1;tr|E9PW37|E9PW37_MOUSE RAS protein activator-like 2 OS=Mus musculus OX=10090 GN=Rasal2 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	52655000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
237	D3YUW8;D3YUX1;Q0VGT3;Q8BZH4	D3YUW8;D3YUX1;Q0VGT3;Q8BZH4	Pogo transposable element with ZNF domain	Pogz	tr|D3YUW8|D3YUW8_MOUSE Pogo transposable element with ZNF domain OS=Mus musculus OX=10090 GN=Pogz PE=1 SV=1;tr|D3YUX1|D3YUX1_MOUSE Pogo transposable element with ZNF domain OS=Mus musculus OX=10090 GN=Pogz PE=1 SV=1;tr|Q0VGT3|Q0VGT3_MOUSE Pogo transposable	1	1	1	0	0	0	0	0	0	0	0	0	10776000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
238	D3YXD4;Q6PCQ0	D3YXD4;Q6PCQ0	IQ domain-containing protein E	Iqce	tr|D3YXD4|D3YXD4_MOUSE IQ domain-containing protein E (Fragment) OS=Mus musculus OX=10090 GN=Iqce PE=1 SV=1;sp|Q6PCQ0|IQCE_MOUSE IQ domain-containing protein E OS=Mus musculus OX=10090 GN=Iqce PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	11467000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
239	D3YXF8;J3QQ40;Q3UE61;Q921T2	D3YXF8;J3QQ40;Q3UE61;Q921T2	Torsin-1A-interacting protein 1	Tor1aip1	tr|D3YXF8|D3YXF8_MOUSE Torsin-1A-interacting protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Tor1aip1 PE=1 SV=2;tr|J3QQ40|J3QQ40_MOUSE Torsin-1A-interacting protein 1 OS=Mus musculus OX=10090 GN=Tor1aip1 PE=1 SV=1;tr|Q3UE61|Q3UE61_MOUSE Torsin-1A-interact	1	1	1	0	0	0	0	22257000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
240	D3YXG0	D3YXG0		Hmcn1	sp|D3YXG0|HMCN1_MOUSE Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1	1	1	1	0	0	0	7868400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
241	D3YY13;D3Z1Z3;D3YZT4;D6REF7;Q8R0X7	D3YY13;D3Z1Z3;D3YZT4;D6REF7;Q8R0X7	Sphingosine-1-phosphate lyase 1	Sgpl1	tr|D3YY13|D3YY13_MOUSE Sphingosine-1-phosphate lyase 1 (Fragment) OS=Mus musculus OX=10090 GN=Sgpl1 PE=1 SV=1;tr|D3Z1Z3|D3Z1Z3_MOUSE Sphingosine-1-phosphate lyase 1 (Fragment) OS=Mus musculus OX=10090 GN=Sgpl1 PE=1 SV=1;tr|D3YZT4|D3YZT4_MOUSE Sphingosine-1	1	1	1	0	0	0	0	0	0	0	0	0	0	129430000	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
242	Q9DBD0;D3YY36;F6W4D3	Q9DBD0;D3YY36	Inhibitor of carbonic anhydrase	Ica;1300017J02Rik	sp|Q9DBD0|ICA_MOUSE Inhibitor of carbonic anhydrase OS=Mus musculus OX=10090 GN=Ica PE=1 SV=1;tr|D3YY36|D3YY36_MOUSE RIKEN cDNA 1300017J02 gene OS=Mus musculus OX=10090 GN=1300017J02Rik PE=1 SV=1	7	7	7	0	31234000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
243	D3YY41;P42337	D3YY41;P42337	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	Pik3ca	tr|D3YY41|D3YY41_MOUSE Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit OS=Mus musculus OX=10090 GN=Pik3ca PE=1 SV=1;sp|P42337|PK3CA_MOUSE Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform OS=Mus musculus OX=100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
244	D3YYM6;D3Z1S8;Q91V55;P97461	D3YYM6;D3Z1S8;Q91V55;P97461	40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed	Rps5	tr|D3YYM6|D3YYM6_MOUSE 40S ribosomal protein S5 (Fragment) OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1;tr|D3Z1S8|D3Z1S8_MOUSE 40S ribosomal protein S5 (Fragment) OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1;tr|Q91V55|Q91V55_MOUSE 40S ribosomal protein S5 OS=M	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1074800	0	0	0	0	0	0	0	0	0			
245	D3YYQ5;P00687	D3YYQ5;P00687	Alpha-amylase;Alpha-amylase 1	Amy1	tr|D3YYQ5|D3YYQ5_MOUSE Alpha-amylase 1 (Fragment) OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2;sp|P00687|AMY1_MOUSE Alpha-amylase 1 OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8696900	0	0	0	0	0	0	0	0	0			
246	D3YYU9;Q99KG5	D3YYU9;Q99KG5	Lipolysis-stimulated lipoprotein receptor	Lsr	tr|D3YYU9|D3YYU9_MOUSE Lipolysis-stimulated lipoprotein receptor (Fragment) OS=Mus musculus OX=10090 GN=Lsr PE=1 SV=1;sp|Q99KG5|LSR_MOUSE Lipolysis-stimulated lipoprotein receptor OS=Mus musculus OX=10090 GN=Lsr PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	15696000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
247	D3Z525;D3YZ10;D3Z3Q3;Q921U8	D3Z525;D3YZ10;D3Z3Q3;Q921U8	Smoothelin	Smtn	tr|D3Z525|D3Z525_MOUSE Smoothelin (Fragment) OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=1;tr|D3YZ10|D3YZ10_MOUSE Smoothelin (Fragment) OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=8;tr|D3Z3Q3|D3Z3Q3_MOUSE Smoothelin OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=1;sp|	1	1	1	0	0	4486900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
248	D3YZN1;P56841	D3YZN1;P56841	Protein TCL1B2	Tcl1b2	tr|D3YZN1|D3YZN1_MOUSE Protein TCL1B2 OS=Mus musculus OX=10090 GN=Tcl1b2 PE=4 SV=1;sp|P56841|TCLB2_MOUSE Protein TCL1B2 OS=Mus musculus OX=10090 GN=Tcl1b2 PE=3 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22760000	0	0	0	0	0	0	0	+		
249	D3Z6A6;D3YZV3;P10648;P13745;Q6P8Q0;E9Q6L7	D3Z6A6;D3YZV3;P10648;P13745;Q6P8Q0;E9Q6L7	Glutathione S-transferase;Glutathione S-transferase A2;Glutathione S-transferase A1;Glutathione S-transferase A1, N-terminally processed	Gsta2;Gsta1;Gm10639	tr|D3Z6A6|D3Z6A6_MOUSE Glutathione S-transferase (Fragment) OS=Mus musculus OX=10090 GN=Gsta2 PE=3 SV=1;tr|D3YZV3|D3YZV3_MOUSE Glutathione S-transferase (Fragment) OS=Mus musculus OX=10090 GN=Gsta2 PE=1 SV=1;sp|P10648|GSTA2_MOUSE Glutathione S-transferase	5	3	3	0	0	0	30005000	0	0	0	0	0	0	0	0	21424000	0	0	0	0	0	0	0	0	0	0	0			
250	D3Z100	D3Z100		Fam98c	tr|D3Z100|D3Z100_MOUSE Family with sequence similarity 98, member C OS=Mus musculus OX=10090 GN=Fam98c PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39594000	0	0	0	0	0	0	0			
251	D3Z289;Q8BXT1	D3Z289;Q8BXT1	Regulator of G-protein signaling 8	Rgs8	tr|D3Z289|D3Z289_MOUSE Regulator of G-protein-signaling 8 OS=Mus musculus OX=10090 GN=Rgs8 PE=1 SV=1;sp|Q8BXT1|RGS8_MOUSE Regulator of G-protein signaling 8 OS=Mus musculus OX=10090 GN=Rgs8 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	27360000	0	0	0	0	0	0	0	0	0	0	0	0	+		
252	D6RJL0;F7BBC1;D6RFT4;D3Z2A3;E9Q504;Q3UQE8;E9PWW8;G3X9F2;P79457	D6RJL0;F7BBC1;D6RFT4;D3Z2A3;E9Q504;Q3UQE8;E9PWW8;G3X9F2;P79457	Histone demethylase UTY	Uty	tr|D6RJL0|D6RJL0_MOUSE Histone demethylase UTY OS=Mus musculus OX=10090 GN=Uty PE=1 SV=1;tr|F7BBC1|F7BBC1_MOUSE Histone demethylase UTY (Fragment) OS=Mus musculus OX=10090 GN=Uty PE=1 SV=1;tr|D6RFT4|D6RFT4_MOUSE Histone demethylase UTY OS=Mus musculus OX=1	1	1	1	0	0	0	0	0	0	0	0	0	0	66186000	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
253	D3Z5G7	D3Z5G7	Carboxylic ester hydrolase	Ces1b	tr|D3Z5G7|D3Z5G7_MOUSE Carboxylic ester hydrolase OS=Mus musculus OX=10090 GN=Ces1b PE=1 SV=1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30799000	0	0	0	0	0	0	0	0			
254	D3Z6I8;E9Q7Q3;D3Z2H9;P21107;B7ZNL3;E9Q454;P58771;F8WID5;E9Q452;E9Q5J9;Q8BSH3;A0A0R4J1P2;A2AIM5;S4R2U0;A2AIM4;P58774;CON__Q3SX28	D3Z6I8;E9Q7Q3;D3Z2H9		Tpm3;Tpm3-rs7	tr|D3Z6I8|D3Z6I8_MOUSE Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1;tr|E9Q7Q3|E9Q7Q3_MOUSE Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1;tr|D3Z2H9|D3Z2H9_MOUSE Tropomyosin 3, related sequence 7 OS=Mus musculus	6	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34964000	0	0	0	0	0	0	0	0	0			
255	D3Z6V2;Q9JM62	D3Z6V2;Q9JM62	Receptor expression-enhancing protein;Receptor expression-enhancing protein 6	Reep6	tr|D3Z6V2|D3Z6V2_MOUSE Receptor expression-enhancing protein OS=Mus musculus OX=10090 GN=Reep6 PE=1 SV=1;sp|Q9JM62|REEP6_MOUSE Receptor expression-enhancing protein 6 OS=Mus musculus OX=10090 GN=Reep6 PE=1 SV=1	1	1	1	0	0	0	2863500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
256	D3Z742	D3Z742		Mb21d2	tr|D3Z742|D3Z742_MOUSE MCG125361, isoform CRA_a OS=Mus musculus OX=10090 GN=Mb21d2 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
257	G3UZX6;H7BWX9;D3Z794;G3UZ60;G3UWI9;G3UWX9;G3UZA7;P61957;Q9Z172	G3UZX6;H7BWX9;D3Z794;G3UZ60;G3UWI9;G3UWX9;G3UZA7;P61957;Q9Z172	Small ubiquitin-related modifier;Small ubiquitin-related modifier 2;Small ubiquitin-related modifier 3	Sumo3;Sumo2	tr|G3UZX6|G3UZX6_MOUSE Small ubiquitin-related modifier 3 (Fragment) OS=Mus musculus OX=10090 GN=Sumo3 PE=4 SV=1;tr|H7BWX9|H7BWX9_MOUSE Small ubiquitin-related modifier 2 OS=Mus musculus OX=10090 GN=Sumo2 PE=1 SV=1;tr|D3Z794|D3Z794_MOUSE Small ubiquitin-re	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8260000	0	0	0	0	0	0	0	0	0			
258	D3Z7M4;E9Q138;E9PU89;Q4VJB9;Q8CAR0;P05017	D3Z7M4;E9Q138;E9PU89;Q4VJB9;Q8CAR0;P05017	Insulin-like growth factor I	Igf1	tr|D3Z7M4|D3Z7M4_MOUSE Insulin-like growth factor I (Fragment) OS=Mus musculus OX=10090 GN=Igf1 PE=1 SV=1;tr|E9Q138|E9Q138_MOUSE Insulin-like growth factor I OS=Mus musculus OX=10090 GN=Igf1 PE=1 SV=1;tr|E9PU89|E9PU89_MOUSE Insulin-like growth factor I OS=	2	2	2	0	0	0	11199000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
259	D3Z7Q5;P56812	D3Z7Q5;P56812	Programmed cell death protein 5	Pdcd5	tr|D3Z7Q5|D3Z7Q5_MOUSE Programmed cell death protein 5 OS=Mus musculus OX=10090 GN=Pdcd5 PE=1 SV=1;sp|P56812|PDCD5_MOUSE Programmed cell death protein 5 OS=Mus musculus OX=10090 GN=Pdcd5 PE=1 SV=3	1	1	1	0	6033400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
260	D6RDC4;Q9Z0H3	D6RDC4;Q9Z0H3	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	Smarcb1	tr|D6RDC4|D6RDC4_MOUSE SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Mus musculus OX=10090 GN=Smarcb1 PE=4 SV=1;sp|Q9Z0H3|SNF5_MOUSE SWI/SNF-related matrix-associated actin-dependent regulator of chromatin	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
261	D6REF8;H7BX71;Q8VHA6	D6REF8;H7BX71;Q8VHA6	Ankyrin repeat and SOCS box protein 18	Asb18	tr|D6REF8|D6REF8_MOUSE Ankyrin repeat and SOCS box protein 18 OS=Mus musculus OX=10090 GN=Asb18 PE=4 SV=1;tr|H7BX71|H7BX71_MOUSE Ankyrin repeat and SOCS box protein 18 OS=Mus musculus OX=10090 GN=Asb18 PE=4 SV=1;sp|Q8VHA6|ASB18_MOUSE Ankyrin repeat and SOC	1	1	1	0	0	0	0	0	0	0	0	0	12420000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
262	E0CX57;E0CYD1;E0CX70;E0CX40;P30554	E0CX57;E0CYD1;E0CX70;E0CX40;P30554	Proto-oncogene Mas	Mas1	tr|E0CX57|E0CX57_MOUSE Proto-oncogene Mas (Fragment) OS=Mus musculus OX=10090 GN=Mas1 PE=4 SV=8;tr|E0CYD1|E0CYD1_MOUSE Proto-oncogene Mas (Fragment) OS=Mus musculus OX=10090 GN=Mas1 PE=4 SV=1;tr|E0CX70|E0CX70_MOUSE Proto-oncogene Mas (Fragment) OS=Mus musc	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
263	E0CX61	E0CX61		Sgtb	tr|E0CX61|E0CX61_MOUSE Small glutamine-rich tetratricopeptide repeat-containing protein beta (Fragment) OS=Mus musculus OX=10090 GN=Sgtb PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10863000	0			
264	E0CXB1;Q9QUM9	E0CXB1;Q9QUM9	Proteasome subunit alpha type-6	Psma6	tr|E0CXB1|E0CXB1_MOUSE Proteasome endopeptidase complex OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1;sp|Q9QUM9|PSA6_MOUSE Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8701400	0	0	0	0	0	0	0	0			
265	E0CXQ5;F6TUJ1;E9QLC2;Q6R653	E0CXQ5;F6TUJ1;E9QLC2;Q6R653	UNC5C-like protein	Unc5cl	tr|E0CXQ5|E0CXQ5_MOUSE UNC5C-like protein OS=Mus musculus OX=10090 GN=Unc5cl PE=4 SV=1;tr|F6TUJ1|F6TUJ1_MOUSE UNC5C-like protein (Fragment) OS=Mus musculus OX=10090 GN=Unc5cl PE=4 SV=1;tr|E9QLC2|E9QLC2_MOUSE UNC5C-like protein OS=Mus musculus OX=10090 GN=U	1	1	1	11040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
266	Q3UPV6;E0CXZ9;P62482	Q3UPV6;E0CXZ9;P62482	Voltage-gated potassium channel subunit beta-2	Kcnab2	tr|Q3UPV6|Q3UPV6_MOUSE Voltage-gated potassium channel subunit beta-2 OS=Mus musculus OX=10090 GN=Kcnab2 PE=1 SV=1;tr|E0CXZ9|E0CXZ9_MOUSE Voltage-gated potassium channel subunit beta-2 OS=Mus musculus OX=10090 GN=Kcnab2 PE=1 SV=1;sp|P62482|KCAB2_MOUSE Volt	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18965000	0	0	0	0	0	0	0	0			
267	E9Q6Q2;E0CZE3;E9QMI9;E9QJQ9;E0CYT1;E9QMI8;E9QM73;Q3UH66	E9Q6Q2;E0CZE3;E9QMI9;E9QJQ9;E0CYT1;E9QMI8;E9QM73;Q3UH66	Serine/threonine-protein kinase WNK2	Wnk2	tr|E9Q6Q2|E9Q6Q2_MOUSE Serine/threonine-protein kinase WNK2 OS=Mus musculus OX=10090 GN=Wnk2 PE=1 SV=1;tr|E0CZE3|E0CZE3_MOUSE Serine/threonine-protein kinase WNK2 OS=Mus musculus OX=10090 GN=Wnk2 PE=1 SV=1;tr|E9QMI9|E9QMI9_MOUSE Serine/threonine-protein ki	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5242400	0	0	0	0	0			
268	E0CZ27;P84244;P02301;F8WI35;A0A1W2P768;P84228;P68433	E0CZ27;P84244;P02301;F8WI35;A0A1W2P768;P84228;P68433	Histone H3;Histone H3.3;Histone H3.3C;Histone H3.2;Histone H3.1	H3f3a;H3f3c;Hist1h3b;Hist1h3a	tr|E0CZ27|E0CZ27_MOUSE Histone H3 (Fragment) OS=Mus musculus OX=10090 GN=H3f3a PE=3 SV=1;sp|P84244|H33_MOUSE Histone H3.3 OS=Mus musculus OX=10090 GN=H3f3a PE=1 SV=2;sp|P02301|H3C_MOUSE Histone H3.3C OS=Mus musculus OX=10090 GN=H3f3c PE=3 SV=3;tr|F8WI35|F8	3	3	3	0	120910000	153650000	94530000	0	0	0	0	0	0	0	0	0	0	196550000	0	0	0	0	0	0	0	0	0			
269	E9PV24	E9PV24	Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain	Fga	sp|E9PV24|FIBA_MOUSE Fibrinogen alpha chain OS=Mus musculus OX=10090 GN=Fga PE=1 SV=1	6	6	6	0	21336000	0	0	0	0	0	0	0	0	0	0	21156000	0	34861000	0	0	0	0	0	0	0	0	0			
270	E9Q0E2;E9PV87	E9Q0E2;E9PV87	Protein TALPID3	2700049A03Rik;Talpid3	tr|E9Q0E2|E9Q0E2_MOUSE RIKEN cDNA 2700049A03 gene OS=Mus musculus OX=10090 GN=2700049A03Rik PE=1 SV=1;sp|E9PV87|TALD3_MOUSE Protein TALPID3 OS=Mus musculus OX=10090 GN=Talpid3 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4965000	0	0	0	0	0	+		
271	E9PVD3	E9PVD3	Protocadherin-16	Dchs1	sp|E9PVD3|PCD16_MOUSE Protocadherin-16 OS=Mus musculus OX=10090 GN=Dchs1 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12313000	0	0	0	0	0	0	0	0	0	0			
272	E9Q5Q8;E9Q093;E9PVG3;E9PZ62;Q9WU28	E9Q5Q8;E9Q093;E9PVG3;E9PZ62;Q9WU28	Prefoldin subunit 5	Pfdn5	tr|E9Q5Q8|E9Q5Q8_MOUSE Prefoldin subunit 5 (Fragment) OS=Mus musculus OX=10090 GN=Pfdn5 PE=1 SV=1;tr|E9Q093|E9Q093_MOUSE Prefoldin subunit 5 (Fragment) OS=Mus musculus OX=10090 GN=Pfdn5 PE=1 SV=1;tr|E9PVG3|E9PVG3_MOUSE Prefoldin subunit 5 OS=Mus musculus O	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13858000	0	0			
273	E9PVH4;Q64702	E9PVH4;Q64702	Serine/threonine-protein kinase PLK;Serine/threonine-protein kinase PLK4	Plk4	tr|E9PVH4|E9PVH4_MOUSE Serine/threonine-protein kinase PLK4 OS=Mus musculus OX=10090 GN=Plk4 PE=1 SV=3;sp|Q64702|PLK4_MOUSE Serine/threonine-protein kinase PLK4 OS=Mus musculus OX=10090 GN=Plk4 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17430000	0	0	0	0	0	0	0	0	0	0	0			
274	E9PWC8;E9PZR3;E9QAN2;Q61183	E9PWC8;E9PZR3;E9QAN2;Q61183	Poly(A) polymerase alpha	Papola	tr|E9PWC8|E9PWC8_MOUSE Poly(A) polymerase alpha OS=Mus musculus OX=10090 GN=Papola PE=1 SV=1;tr|E9PZR3|E9PZR3_MOUSE Poly(A) polymerase alpha OS=Mus musculus OX=10090 GN=Papola PE=1 SV=1;tr|E9QAN2|E9QAN2_MOUSE Poly(A) polymerase alpha OS=Mus musculus OX=100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75622000	0	0	0			
275	E9QAF2;E9PWJ7	E9QAF2;E9PWJ7		Abca16	tr|E9QAF2|E9QAF2_MOUSE ATP-binding cassette, sub-family A (ABC1), member 16 OS=Mus musculus OX=10090 GN=Abca16 PE=4 SV=1;tr|E9PWJ7|E9PWJ7_MOUSE ATP-binding cassette, sub-family A (ABC1), member 16 OS=Mus musculus OX=10090 GN=Abca16 PE=4 SV=1	2	2	2	0	5056600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
276	E9PYI4	E9PYI4		Mroh8	tr|E9PYI4|E9PYI4_MOUSE Maestro heat-like repeat family member 8 OS=Mus musculus OX=10090 GN=Mroh8 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426720000	0	0	0	0	+		
277	E9PYI8;Q9JMA1	E9PYI8;Q9JMA1	Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 14	Usp14	tr|E9PYI8|E9PYI8_MOUSE Ubiquitin carboxyl-terminal hydrolase 14 OS=Mus musculus OX=10090 GN=Usp14 PE=1 SV=1;sp|Q9JMA1|UBP14_MOUSE Ubiquitin carboxyl-terminal hydrolase 14 OS=Mus musculus OX=10090 GN=Usp14 PE=1 SV=3	2	2	2	0	1386300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
278	E9PYL4;F6SUM2;O70496	E9PYL4;F6SUM2;O70496	Chloride channel protein;H(+)/Cl(-) exchange transporter 7	Clcn7	tr|E9PYL4|E9PYL4_MOUSE Chloride channel protein OS=Mus musculus OX=10090 GN=Clcn7 PE=1 SV=1;tr|F6SUM2|F6SUM2_MOUSE Chloride channel protein OS=Mus musculus OX=10090 GN=Clcn7 PE=1 SV=2;sp|O70496|CLCN7_MOUSE H(+)/Cl(-) exchange transporter 7 OS=Mus musculus	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17598000	0	0			
279	E9PZ00;Q8BFQ1;K3W4L3;J3QPG5;Q61207	E9PZ00;Q8BFQ1;K3W4L3;J3QPG5;Q61207	Prosaposin	Psap	tr|E9PZ00|E9PZ00_MOUSE Prosaposin OS=Mus musculus OX=10090 GN=Psap PE=1 SV=1;tr|Q8BFQ1|Q8BFQ1_MOUSE Prosaposin OS=Mus musculus OX=10090 GN=Psap PE=1 SV=1;tr|K3W4L3|K3W4L3_MOUSE Prosaposin OS=Mus musculus OX=10090 GN=Psap PE=1 SV=1;tr|J3QPG5|J3QPG5_MOUSE Pr	3	3	3	0	16788000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
280	F2Z3V9;F2Z443;E9PZ11;Q5DU09	F2Z3V9;F2Z443;E9PZ11;Q5DU09	Zinc finger protein 652	Zfp652;Zfp651;Znf652	tr|F2Z3V9|F2Z3V9_MOUSE Zinc finger protein 652 OS=Mus musculus OX=10090 GN=Zfp652 PE=1 SV=1;tr|F2Z443|F2Z443_MOUSE Zinc finger protein 652 OS=Mus musculus OX=10090 GN=Zfp652 PE=1 SV=1;tr|E9PZ11|E9PZ11_MOUSE Zinc finger protein 651 OS=Mus musculus OX=10090	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81911000	0	0	0	0			
281	E9PZ92;Q3TPX4	E9PZ92;Q3TPX4	Exocyst complex component 5	Exoc5	tr|E9PZ92|E9PZ92_MOUSE Exocyst complex component 5 OS=Mus musculus OX=10090 GN=Exoc5 PE=1 SV=1;sp|Q3TPX4|EXOC5_MOUSE Exocyst complex component 5 OS=Mus musculus OX=10090 GN=Exoc5 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43129000			
282	G3X9T8;G3X8Q5;E9PZD8;Q61147;G3UXG1;G3UWP5;G3UZ53	G3X9T8;G3X8Q5;E9PZD8;Q61147	Ceruloplasmin	Cp	tr|G3X9T8|G3X9T8_MOUSE Ceruloplasmin OS=Mus musculus OX=10090 GN=Cp PE=1 SV=1;tr|G3X8Q5|G3X8Q5_MOUSE Ceruloplasmin OS=Mus musculus OX=10090 GN=Cp PE=1 SV=1;tr|E9PZD8|E9PZD8_MOUSE Ceruloplasmin OS=Mus musculus OX=10090 GN=Cp PE=1 SV=1;sp|Q61147|CERU_MOUSE C	46	46	43	1191900000	711880000	569790000	820510000	79337000	116450000	0	168580000	178160000	163890000	0	52111000	1324900000	0	1482300000	957540000	247650000	226820000	181130000	136240000	312780000	75088000	0	164870000			
