Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Mutated peptide count	Mutation names	Mutated peptide count C-C_1	Mutation names C-C_1	Mutated peptide count C-C_2	Mutation names C-C_2	Mutated peptide count C-C_3	Mutation names C-C_3	Mutated peptide count C-C_4	Mutation names C-C_4	Mutated peptide count C-M_1	Mutation names C-M_1	Mutated peptide count C-M_2	Mutation names C-M_2	Mutated peptide count C-M_3	Mutation names C-M_3	Mutated peptide count C-M_4	Mutation names C-M_4	Mutated peptide count C-S_1	Mutation names C-S_1	Mutated peptide count C-S_2	Mutation names C-S_2	Mutated peptide count C-S_3	Mutation names C-S_3	Mutated peptide count C-S_4	Mutation names C-S_4	Mutated peptide count WD-C_1	Mutation names WD-C_1	Mutated peptide count WD-C_2	Mutation names WD-C_2	Mutated peptide count WD-C_3	Mutation names WD-C_3	Mutated peptide count WD-C_4	Mutation names WD-C_4	Mutated peptide count WD-M_1	Mutation names WD-M_1	Mutated peptide count WD-M_2	Mutation names WD-M_2	Mutated peptide count WD-M_3	Mutation names WD-M_3	Mutated peptide count WD-M_4	Mutation names WD-M_4	Mutated peptide count WD-S_1	Mutation names WD-S_1	Mutated peptide count WD-S_2	Mutation names WD-S_2	Mutated peptide count WD-S_3	Mutation names WD-S_3	Mutated peptide count WD-S_4	Mutation names WD-S_4	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides C-C_1	Peptides C-C_2	Peptides C-C_3	Peptides C-C_4	Peptides C-M_1	Peptides C-M_2	Peptides C-M_3	Peptides C-M_4	Peptides C-S_1	Peptides C-S_2	Peptides C-S_3	Peptides C-S_4	Peptides WD-C_1	Peptides WD-C_2	Peptides WD-C_3	Peptides WD-C_4	Peptides WD-M_1	Peptides WD-M_2	Peptides WD-M_3	Peptides WD-M_4	Peptides WD-S_1	Peptides WD-S_2	Peptides WD-S_3	Peptides WD-S_4	Razor + unique peptides C-C_1	Razor + unique peptides C-C_2	Razor + unique peptides C-C_3	Razor + unique peptides C-C_4	Razor + unique peptides C-M_1	Razor + unique peptides C-M_2	Razor + unique peptides C-M_3	Razor + unique peptides C-M_4	Razor + unique peptides C-S_1	Razor + unique peptides C-S_2	Razor + unique peptides C-S_3	Razor + unique peptides C-S_4	Razor + unique peptides WD-C_1	Razor + unique peptides WD-C_2	Razor + unique peptides WD-C_3	Razor + unique peptides WD-C_4	Razor + unique peptides WD-M_1	Razor + unique peptides WD-M_2	Razor + unique peptides WD-M_3	Razor + unique peptides WD-M_4	Razor + unique peptides WD-S_1	Razor + unique peptides WD-S_2	Razor + unique peptides WD-S_3	Razor + unique peptides WD-S_4	Unique peptides C-C_1	Unique peptides C-C_2	Unique peptides C-C_3	Unique peptides C-C_4	Unique peptides C-M_1	Unique peptides C-M_2	Unique peptides C-M_3	Unique peptides C-M_4	Unique peptides C-S_1	Unique peptides C-S_2	Unique peptides C-S_3	Unique peptides C-S_4	Unique peptides WD-C_1	Unique peptides WD-C_2	Unique peptides WD-C_3	Unique peptides WD-C_4	Unique peptides WD-M_1	Unique peptides WD-M_2	Unique peptides WD-M_3	Unique peptides WD-M_4	Unique peptides WD-S_1	Unique peptides WD-S_2	Unique peptides WD-S_3	Unique peptides WD-S_4	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Q-value	Score	Sequence coverage C-C_1 [%]	Sequence coverage C-C_2 [%]	Sequence coverage C-C_3 [%]	Sequence coverage C-C_4 [%]	Sequence coverage C-M_1 [%]	Sequence coverage C-M_2 [%]	Sequence coverage C-M_3 [%]	Sequence coverage C-M_4 [%]	Sequence coverage C-S_1 [%]	Sequence coverage C-S_2 [%]	Sequence coverage C-S_3 [%]	Sequence coverage C-S_4 [%]	Sequence coverage WD-C_1 [%]	Sequence coverage WD-C_2 [%]	Sequence coverage WD-C_3 [%]	Sequence coverage WD-C_4 [%]	Sequence coverage WD-M_1 [%]	Sequence coverage WD-M_2 [%]	Sequence coverage WD-M_3 [%]	Sequence coverage WD-M_4 [%]	Sequence coverage WD-S_1 [%]	Sequence coverage WD-S_2 [%]	Sequence coverage WD-S_3 [%]	Sequence coverage WD-S_4 [%]	Intensity	Intensity C-C_1	Intensity C-C_2	Intensity C-C_3	Intensity C-C_4	Intensity C-M_1	Intensity C-M_2	Intensity C-M_3	Intensity C-M_4	Intensity C-S_1	Intensity C-S_2	Intensity C-S_3	Intensity C-S_4	Intensity WD-C_1	Intensity WD-C_2	Intensity WD-C_3	Intensity WD-C_4	Intensity WD-M_1	Intensity WD-M_2	Intensity WD-M_3	Intensity WD-M_4	Intensity WD-S_1	Intensity WD-S_2	Intensity WD-S_3	Intensity WD-S_4	LFQ intensity C-C_1	LFQ intensity C-C_2	LFQ intensity C-C_3	LFQ intensity C-C_4	LFQ intensity C-M_1	LFQ intensity C-M_2	LFQ intensity C-M_3	LFQ intensity C-M_4	LFQ intensity C-S_1	LFQ intensity C-S_2	LFQ intensity C-S_3	LFQ intensity C-S_4	LFQ intensity WD-C_1	LFQ intensity WD-C_2	LFQ intensity WD-C_3	LFQ intensity WD-C_4	LFQ intensity WD-M_1	LFQ intensity WD-M_2	LFQ intensity WD-M_3	LFQ intensity WD-M_4	LFQ intensity WD-S_1	LFQ intensity WD-S_2	LFQ intensity WD-S_3	LFQ intensity WD-S_4	MS/MS count C-C_1	MS/MS count C-C_2	MS/MS count C-C_3	MS/MS count C-C_4	MS/MS count C-M_1	MS/MS count C-M_2	MS/MS count C-M_3	MS/MS count C-M_4	MS/MS count C-S_1	MS/MS count C-S_2	MS/MS count C-S_3	MS/MS count C-S_4	MS/MS count WD-C_1	MS/MS count WD-C_2	MS/MS count WD-C_3	MS/MS count WD-C_4	MS/MS count WD-M_1	MS/MS count WD-M_2	MS/MS count WD-M_3	MS/MS count WD-M_4	MS/MS count WD-S_1	MS/MS count WD-S_2	MS/MS count WD-S_3	MS/MS count WD-S_4	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
D3Z7Q5;P56812	D3Z7Q5;P56812	1;1	1;1	1;1	Programmed cell death protein 5	Pdcd5	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|D3Z7Q5|D3Z7Q5_MOUSE Programmed cell death protein 5 OS=Mus musculus OX=10090 GN=Pdcd5 PE=1 SV=1;sp|P56812|PDCD5_MOUSE Programmed cell death protein 5 OS=Mus musculus OX=10090 GN=Pdcd5 PE=1 SV=3	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	6.3	6.3	21.985	205	205;126	1	1	0.0072464	5.5296	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12937000	0	12937000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6033400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				258	1842	True	1882	18915	25879	25879		
D6RDC4;Q9Z0H3	D6RDC4;Q9Z0H3	1;1	1;1	1;1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	Smarcb1	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|D6RDC4|D6RDC4_MOUSE SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Mus musculus OX=10090 GN=Smarcb1 PE=4 SV=1;sp|Q9Z0H3|SNF5_MOUSE SWI/SNF-related matrix-associated actin-dependent regulator of chromatin	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5	20.5	20.5	8.5986	78	78;385	1	1	0.0046083	6.3544	0	0	0	0	0	20.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				259	1685	True	1718	18046	24690	24690	206;207;208;209	1;2;3;4
D6REF8;H7BX71;Q8VHA6	D6REF8;H7BX71;Q8VHA6	1;1;1	1;1;1	1;1;1	Ankyrin repeat and SOCS box protein 18	Asb18	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|D6REF8|D6REF8_MOUSE Ankyrin repeat and SOCS box protein 18 OS=Mus musculus OX=10090 GN=Asb18 PE=4 SV=1;tr|H7BX71|H7BX71_MOUSE Ankyrin repeat and SOCS box protein 18 OS=Mus musculus OX=10090 GN=Asb18 PE=4 SV=1;sp|Q8VHA6|ASB18_MOUSE Ankyrin repeat and SOC	3	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6	23.6	23.6	9.9982	89	89;203;467	1	1	0.0042644	5.8941	0	0	0	0	0	0	0	0	0	23.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49382000	0	0	0	0	0	0	0	0	0	49382000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12420000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				260	1734	True	1772	18307	25065	25065		
E0CX57;E0CYD1;E0CX70;E0CX40;P30554	E0CX57;E0CYD1;E0CX70;E0CX40;P30554	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	Proto-oncogene Mas	Mas1	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E0CX57|E0CX57_MOUSE Proto-oncogene Mas (Fragment) OS=Mus musculus OX=10090 GN=Mas1 PE=4 SV=8;tr|E0CYD1|E0CYD1_MOUSE Proto-oncogene Mas (Fragment) OS=Mus musculus OX=10090 GN=Mas1 PE=4 SV=1;tr|E0CX70|E0CX70_MOUSE Proto-oncogene Mas (Fragment) OS=Mus musc	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	79.2	79.2	79.2	2.6169	24	24;72;76;110;324	1	1	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	+			261	464	True	479	4755	6872	6872	210;211	6;15
E0CX61	E0CX61	1	1	1		Sgtb	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E0CX61|E0CX61_MOUSE Small glutamine-rich tetratricopeptide repeat-containing protein beta (Fragment) OS=Mus musculus OX=10090 GN=Sgtb PE=1 SV=1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4.9	4.9	4.9	26.851	244	244	1	3	0.0043573	5.9517	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	4.9	0	111420000	0	0	0	30028000	0	0	0	0	0	0	0	0	0	0	0	60365000	0	0	0	0	0	0	21027000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10863000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				262	1713	True	1750	18266;18267;18268	25024;25025;25026	25024	212	1
E0CXB1;Q9QUM9	E0CXB1;Q9QUM9	2;2	2;2	2;2	Proteasome subunit alpha type-6	Psma6	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E0CXB1|E0CXB1_MOUSE Proteasome endopeptidase complex OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1;sp|Q9QUM9|PSA6_MOUSE Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1	2	2	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	13.7	13.7	13.7	25.264	227	227;246	1	5	0.0028011	12.45	0	5.7	7.9	5.7	0	0	0	0	0	0	0	0	0	0	5.7	5.7	0	0	0	0	0	0	0	0	70881000	0	28578000	0	21182000	0	0	0	0	0	0	0	0	0	0	2627000	18495000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8701400	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4				263	103;1195	True;True	105;1221	707;708;709;710;10729	977;978;979;980;15362	980;15362		
E0CXQ5;F6TUJ1;E9QLC2;Q6R653	E0CXQ5;F6TUJ1;E9QLC2;Q6R653	1;1;1;1	1;1;1;1	1;1;1;1	UNC5C-like protein	Unc5cl	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E0CXQ5|E0CXQ5_MOUSE UNC5C-like protein OS=Mus musculus OX=10090 GN=Unc5cl PE=4 SV=1;tr|F6TUJ1|F6TUJ1_MOUSE UNC5C-like protein (Fragment) OS=Mus musculus OX=10090 GN=Unc5cl PE=4 SV=1;tr|E9QLC2|E9QLC2_MOUSE UNC5C-like protein OS=Mus musculus OX=10090 GN=U	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9	20.9	20.9	7.7538	67	67;76;518;518	1	1	1	-2	20.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11040000	11040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			264	1721	True	1759	18279	25037	25037	213	1
Q3UPV6;E0CXZ9;P62482	Q3UPV6;E0CXZ9;P62482	1;1;1	1;1;1	1;1;1	Voltage-gated potassium channel subunit beta-2	Kcnab2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|Q3UPV6|Q3UPV6_MOUSE Voltage-gated potassium channel subunit beta-2 OS=Mus musculus OX=10090 GN=Kcnab2 PE=1 SV=1;tr|E0CXZ9|E0CXZ9_MOUSE Voltage-gated potassium channel subunit beta-2 OS=Mus musculus OX=10090 GN=Kcnab2 PE=1 SV=1;sp|P62482|KCAB2_MOUSE Volt	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.8	2.8	2.8	39.308	353	353;382;367	1	1	0.006263	5.7941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	40310000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40310000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18965000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				265	1453	True	1482	14794	20555	20555		
E9Q6Q2;E0CZE3;E9QMI9;E9QJQ9;E0CYT1;E9QMI8;E9QM73;Q3UH66	E9Q6Q2;E0CZE3;E9QMI9;E9QJQ9;E0CYT1;E9QMI8;E9QM73;Q3UH66	1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1	Serine/threonine-protein kinase WNK2	Wnk2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E9Q6Q2|E9Q6Q2_MOUSE Serine/threonine-protein kinase WNK2 OS=Mus musculus OX=10090 GN=Wnk2 PE=1 SV=1;tr|E0CZE3|E0CZE3_MOUSE Serine/threonine-protein kinase WNK2 OS=Mus musculus OX=10090 GN=Wnk2 PE=1 SV=1;tr|E9QMI9|E9QMI9_MOUSE Serine/threonine-protein ki	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.6	0.6	0.6	211.11	1991	1991;2065;2092;2101;2137;2149;2213;2149	1	1	0.0056075	5.5754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7763100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7763100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5242400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				266	2024	True	2067	20206	27566	27566	214	15
E0CZ27;P84244;P02301;F8WI35;A0A1W2P768;P84228;P68433	E0CZ27;P84244;P02301;F8WI35;A0A1W2P768;P84228;P68433	3;3;3;2;2;2;2	3;3;3;2;2;2;2	3;3;3;2;2;2;2	Histone H3;Histone H3.3;Histone H3.3C;Histone H3.2;Histone H3.1	H3f3a;H3f3c;Hist1h3b;Hist1h3a	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E0CZ27|E0CZ27_MOUSE Histone H3 (Fragment) OS=Mus musculus OX=10090 GN=H3f3a PE=3 SV=1;sp|P84244|H33_MOUSE Histone H3.3 OS=Mus musculus OX=10090 GN=H3f3a PE=1 SV=2;sp|P02301|H3C_MOUSE Histone H3.3C OS=Mus musculus OX=10090 GN=H3f3c PE=3 SV=3;tr|F8WI35|F8	7	3	3	3	1	2	2	2	1	2	1	0	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	0	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	0	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	38.7	38.7	38.7	13.322	119	119;136;136;135;181;136;136	1	37	0	113.56	5.9	11.8	11.8	11.8	5.9	32.8	5.9	0	5.9	5.9	0	0	5.9	5.9	11.8	5.9	5.9	5.9	5.9	5.9	5.9	5.9	5.9	5.9	1416600000	6446600	278390000	350560000	252700000	0	9669200	48302000	0	46610000	0	0	0	9935500	14234000	94360000	136790000	0	15233000	9179500	0	0	0	67678000	76462000	0	120910000	153650000	94530000	0	0	0	0	0	0	0	0	0	0	196550000	0	0	0	0	0	0	0	0	0	1	5	4	4	2	5	4	0	2	1	0	0	1	2	5	3	1	3	2	2	1	1	2	3	54				267	597;835;2266	True;True;True	616;857;2312	5788;5789;5790;5791;7898;23779;23780;23781;23782;23783;23784;23785;23786;23787;23788;23789;23790;23791;23792;23793;23794;23795;23796;23797;23798;23799;23800;23801;23802;23803;23804;23805;23806;23807;23808;23809;23810	8318;8319;8320;8321;8322;11388;11389;32081;32082;32083;32084;32085;32086;32087;32088;32089;32090;32091;32092;32093;32094;32095;32096;32097;32098;32099;32100;32101;32102;32103;32104;32105;32106;32107;32108;32109;32110;32111;32112;32113;32114;32115;32116;32117;32118;32119;32120;32121;32122;32123;32124;32125;32126;32127	8319;11389;32110		
E9PV24	E9PV24	6	6	6	Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain	Fga	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|E9PV24|FIBA_MOUSE Fibrinogen alpha chain OS=Mus musculus OX=10090 GN=Fga PE=1 SV=1	1	6	6	6	0	3	1	0	0	2	0	1	0	1	0	0	2	0	4	3	0	0	0	1	0	0	0	0	0	3	1	0	0	2	0	1	0	1	0	0	2	0	4	3	0	0	0	1	0	0	0	0	0	3	1	0	0	2	0	1	0	1	0	0	2	0	4	3	0	0	0	1	0	0	0	0	10.1	10.1	10.1	87.428	789	789	1	20	0	323.31	0	6	2.4	0	0	4.4	0	2	0	1.6	0	0	3.5	0	7	6	0	0	0	2	0	0	0	0	152730000	0	42414000	21013000	0	0	0	0	36184000	0	0	0	0	10943000	0	22616000	19559000	0	0	0	0	0	0	0	0	0	21336000	0	0	0	0	0	0	0	0	0	0	21156000	0	34861000	0	0	0	0	0	0	0	0	0	0	5	3	0	0	2	0	1	0	1	0	0	3	0	7	5	0	0	0	1	0	0	0	0	28				268	57;186;604;954;1826;1959	True;True;True;True;True;True	58;191;623;976;1866;2001	401;402;403;404;405;406;407;408;409;1074;1075;1076;5815;8633;18806;18807;18808;18809;18810;19679	550;551;552;553;554;555;556;557;558;559;1482;1483;1484;1485;1486;1487;1488;8350;12419;25702;25703;25704;25705;25706;25707;25708;25709;26875	558;1488;8350;12419;25703;26875		
E9Q0E2;E9PV87	E9Q0E2;E9PV87	1;1	1;1	1;1	Protein TALPID3	2700049A03Rik;Talpid3	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E9Q0E2|E9Q0E2_MOUSE RIKEN cDNA 2700049A03 gene OS=Mus musculus OX=10090 GN=2700049A03Rik PE=1 SV=1;sp|E9PV87|TALD3_MOUSE Protein TALPID3 OS=Mus musculus OX=10090 GN=Talpid3 PE=1 SV=1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.9	0.9	0.9	156.9	1432	1432;1520	1	1	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	7352200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7352200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4965000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			269	1673	True	1705	18027	24667	24667	215	1
E9PVD3	E9PVD3	1	1	1	Protocadherin-16	Dchs1	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|E9PVD3|PCD16_MOUSE Protocadherin-16 OS=Mus musculus OX=10090 GN=Dchs1 PE=1 SV=1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.4	0.4	0.4	346.38	3291	3291	1	1	0.0043764	5.9629	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	4104700	0	0	0	0	0	0	0	0	0	0	0	0	0	4104700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12313000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				270	1950	True	1992	19648	26842	26842		
E9Q5Q8;E9Q093;E9PVG3;E9PZ62;Q9WU28	E9Q5Q8;E9Q093;E9PVG3;E9PZ62;Q9WU28	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	Prefoldin subunit 5	Pfdn5	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|E9Q5Q8|E9Q5Q8_MOUSE Prefoldin subunit 5 (Fragment) OS=Mus musculus OX=10090 GN=Pfdn5 PE=1 SV=1;tr|E9Q093|E9Q093_MOUSE Prefoldin subunit 5 (Fragment) OS=Mus musculus OX=10090 GN=Pfdn5 PE=1 SV=1;tr|E9PVG3|E9PVG3_MOUSE Prefoldin subunit 5 OS=Mus musculus O	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	20	20	7.0381	60	60;72;85;109;154	1	1	0.0055659	5.5646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	30825000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30825000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13858000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				271	1965	True	2007	19694	26891	26891		
